;text;toxicity_score;perspective_label;gpt_label;toxic
1048;O  A um alienado ou isentão? As duas coisas. Toda a luta do Povo contra o resultado das eleições fraudadas bem na cara dele e ele fazendo de conta que nada esta acontecendo. SArio, deixei assistir faz tempo. Definitivamente, nunca confiou no Presidente;0.57916254;0;1;0
1049;você amigo esta muito desinformado as forças armadas comprovaram no seu relatArio que teve um vArus malicioso nas eleições,  agora se modificou A outra conversa, precisa dos códigos fontes,  mas o estranho A que o Alexandre de Moraes não passou o código fontes;0.34042552;0;1;0
1050;Precisamos pedir anulaão  das eleições. já que somos impedidos de investigar a fundo o golpe que nos deram. A Luta A LULAnão a constituião  nos respalda quanto a isso! Que a justiça de Deus seja feita, já que a dos homens esta corrompida. Avante Brasil!;0.54238683;0;1;0
1051;Melhor do q pegar sol e chova e apanhando da polícia kkkkk a eleião  acabou, vcs tem q acordar pra realidade, o mito de vcs so assume se ele ganhar as eleições de 2026, acordem, larguem de ser feitos de trouxas;0.800372;1;0;1
1052;Esta Janja pensa que pode aparecer como a primeira dama Michele ela nunca vai passar de uma oprtunista casada c corrupto q fraudou as eleições.;0.79557323;0;1;1
1053;RJ 12NOV2022....EM FRENTE AO QUAEL DO exército. SOS forças ARMADAS SALVEM O BRASIL.  FRAUDE NAS eleições .;0.6020766;0;1;1
1054;APOIADORES DA CHAPA 2 ACABARAM DE ARRANCAR OUTRA FAIXA DA CHAPA 1 NO 9a ANDAR!  FORAM GRAVADOS E CONTINUARAM DIZENDO QUE ESTAO CEOS!   OS ESTUDANTES DA UERJ QUEREM eleições LIMPAS!;0.26619697;0;1;0
1055;A Alemanha anulou eleições por problemas no curso do ocorrido e pronto, não sofreu sanAAes, não foi embargada, não foram chamados de antidemocráticos, o país não acabou...  O que o Brasil A, A um país de covardes faladores, somente isso. Presepeiros.;0.71887034;0;1;1
1056;"""Como pode esse sujeito dirigir o STF...?Isso A uma agressão ao povo brasileiro...!HA claro conflito de interesses..! O seu predecessor tornou o ladrão candidato após uma sorrateira manobra jurAdica e no bojo trouxe o Chuchu...!A uma gangue que conduziu as Altimas eleições..!""";0.71887034;0;1;1
1057;A reaão  ao golpe do judicioário tem que ser agora, tem que ser corajosa! não pode passar essa oportunidade! não AS eleições FRAUDULENTAS!;0.54238683;0;1;1
1058;"Quando você se sentir um perfeito idiota, pensa que tem gente acreditando que Eduardo Bolsonaro foi ao Qatar levar vAdeos da ""fraude nas eleições do Brasil"" em pendrive velho de 2010!";0.8571925;1;0;0
1059;JA que inflam e forjam nAmeros de eleitores da Esquerda em eleições duvidosas e aumentam audiAncia com telespectadores fantasmas em emissoras tAxicas, vamos ver se forjam compradores e consumidores para Marcas q apoiam a Esquerda! BOICOTEM COM FORAA NESSE NATAL!;0.67148936;0;1;0
1060;Combater a fome?? Ou pagar as propinas das eleições ??? Bando de ladrão.;0.8413101;1;0;1
1061;Vamos mostrar rosto do assassino  dos professores  do EspArito Santo  filho do PM tenente  conhecido como psicanalista e tem a pátria,família e Deus acima todos .Um patriota de extremista de direita adepto  neozifacista. EstarA na portas dos quartéis questionando das eleições ?;0.67148936;0;1;1
1062;"Kkkkkkkkkkkkkkkkk  2022, ano da copa, ano das eleições, ano em que um careca arr0mbad0 botou um país inteiro pra mamar ""dentro das 4 linhas"" e ainda tem maluco que acredita no respeito A constituião  e no Estado democrAtico didireito.";0.859553;1;0;1
1063;Barroso acusou,eleições não se ganha se toma.;0.28004074;0;1;0
1064;As caixinhas mAgicas ultra modernas de roubar eleições que o digam . O mau caratismo dessa turma esquerdizados A patAtico.;0.7388489;0;1;1
1065;Passaram-se 30 dias das eleições e vitAria do Lula, mas o gado continua aguardando 72 horas. PATRIOTARIOS que chama, nA?;0.2840909;0;1;1
1066;"não, hj completa 30 dia que lule, foi posto no cargo ""eleições não SE GANHA SE TOMA"" BORROSO";0.49082354;0;1;1
1067;Assistindo essa comissão de transparAncia fas eleições, mostra toda a safadeza que o  e  vAm cometendo. Por fim, vejo que isso era pra ter acontecido hA tempos e freado de vez essa tirania do judicioário. Estamos em um caminho sem volta, não adianta mais esse negAcio de CPI;0.67148936;0;1;0
1068;Diz que A pastor Mas pedindo golpe militar A criminoso: Sim. A crime contra o Estado Usa o nome de Deus Para exigir do derrotado nas eleições  A instituião  de um regime que matou e torturou cruelmente  A o que vale a vida do próximo para o falso cristAo;0.54238683;0;1;1
1069;Acordei  o loola A condenado o stf A uma ditadura, o povo tA na rua pedidindo transparAncia nas eleições, pedindo não ao comunismo e vcs acham que o povo fica desconfiando do Eduardo Bolsonaro, que viu seu pai tomar uma facada por um assassino q tinha 3 advogados prontos!;0.800372;1;0;0
1070;SR. PRESIDENTE  O POVO não RECONHECE O RESULTADO DAS eleições, MUITO MENOS O LULA COMO PRESIDENTE . SOCORRO FORCAS ARMADAS.;0.18617831;0;1;0
1071;Nos mesmos pen drives utilizados nas ultra-modernas caixinhas mAgicas de fraudar eleições . O mau caratismo de psicopatas esquerdistas A patAtico.;0.71887034;0;1;1
1072;ParabAns  STF e  TSE  e todos esquerdistas  por toda  lambanAa  dessas eleições;0.8223625;1;0;0
1073;Venho perdendo seguidores diariamente. não postei nada de diferente pra justificar isso - Aliás, quase nem tenho tuitado nada por aqui.   O provAvel motivo: acabaram as eleições e vArios robozinhos estAo sendo desligados.;0.45891353;0;1;0
1074;A populaão  da Bahia não adora votar na quadrilha do PT!  Quem acredita nisso, acredita no resultado das eleições.;0.54238683;0;1;1
1075;Muitos ainda não entenderam que enquanto Bolsonaro não aceitar os resultados das 'eleições' a coisa ainda não acabou. Tudo isso de diplomaAAo, transião  A apenas teatro para os bocAs que assistem GloboLixo e lAem jornalixos da imprensa marrom. Sem as FFAA não HA POSSE.;0.67148936;0;1;1
1076;Os vermelhos querendo diplomar o larApio no dia 12/12? Significa que os verdes oliva tem atA o dia 11/12 para atender aos anseios dos verde e amarelos, e acabar com essa palhaçada de eleições roubadas? Me expliquem isso aA porra, estou confuso. Socorro FFAA.;0.82835764;1;0;1
1077;Os políticos do nordeste muitos estAo eleitos sem votos ou concorrem as eleições a dAcadas usando o poder da máquina pública aniquilaão  da oposião  e pior estes nefastos políticos sequestra as presidAncia do legislativo e as comissAes de relevAncia onde estAo os políticos do Sul;0.7124183;0;1;0
1078;velho faz 1 mAs que o passou as eleições, 1 mAs que os bolsominions estAo passando vergonha, 1 mAs de palhaçada;0.7319311;0;1;1
1079;Galera, Bolsonaristas com todo o RESPEITO. Cara vocês tAo sendo USADOS! Na real vocês no quarteis sA ajudam em:  0% Chance de ter golpe de estado. 0% De ter novas eleições. 70% De chances do bolsonaro conseguir algum tipo de anistia pros crimes que ele vem sendo investigado.;0.4028394;0;1;0
1080;não, STF A alvo de inconformidade com a inconstitucionalidade que vocês mesmos criaram quando descondensaram um condenado, para concorrer As eleições, e ainda permitiram a avitAriaa que não foi vitAria do mesmo!!! O Povo Brasileiro não aceita que um Bandido volte a cena do crime!;0.67148936;0;1;1
1081;CPMI ABUSO DE AUTORIDADE DO STF E STE CPMI FRAUDE NAS eleições;0.4823868;0;1;0
1082;o único GOLPE que teve atA agora foi desencarcerar o LUladrão pra depois ROUBAREM as eleições!! Esse A o único GOLPE que teve...e o POVO BRASILEIRO já enxergou e não vai deixar assim, fica o recado!!;0.61342865;0;1;1
1083;O gado A mantido nas ruas sob promessas fantasiosas e alarmantes de q Bolsonaro estaria trabalhando prA desmascarar a fraude nas eleições. Eduardo bananinha vai denunciar isso prA autoridades internacionais q estAo no Catar, mas prefere fazer isso no sigilo.  TA bom.. aai;0.6093455;0;1;1
1084;vc tem que ser preso primeiro pelas corrupAAes para depois querer falar em prisão para quem contesta as eleições fraudadas;0.800372;1;0;0
1085;Com mentiras da mAdia.. vc acredita que não tem mais votos...continua mentindo..as eleições foram roubadas.;0.7552906;0;1;1
1086;Gente, olha o púnico em que esses caras deixaram vocês. Tente perceber que isso A como o desejo de comer o sanduAche do anAncio - uma manipulaão  marketeira. O país teve eleições. A maioria elegeu o novo presidente. SA isso. Pode descansar, haverA outras eleições.;0.33990988;0;1;0
1087;*TV SENADO*       aAGORAa  *AUDIANCIA pública SOBRE FRAUDE NAS eleições*    *Avise quantos puder*;0.2618619;0;1;0
1088;não desejo um Lucinha vingativo, porAm, quero um lula de justiça diante de um grupo de Militares baderneiros, diante de um grupinho de PRFs que atrapalharam As eleições especialmente no nordeste. Um lula que puna todos os baderneiros que falam em golpes e matanAas. Espero puniAAo;0.78116274;0;1;1
1089;eleições democráticas incomodam os perdedores .  F O D A  S E  Patriotarios do Jair Geno MilAciano;0.7449801;0;1;1
1090;Que pressa!! Mais um irregularidade netas eleições fraudulentas;0.6983984;0;1;1
1091;JA esta querendo fazer seguro de Anus, porque DIPLOMADO ele já pode gozar melhor da CADEIA, pois A um presidente diploma, ALAM A CLARO DE UMA MANEIRA DO TSE DECLARAR ASSUNTO ENCERRADO SOBRE AS eleições.;0.8674699;1;0;0
1092;Toda a minha solidariedade A equipe do Mimo bar! Lamento muito a escalada de violAncia que estamos vivendo.  A intolerAncia e naturalizaão  de ataques contra quem pensa diferente. Essas milAcias fascistas que não aceitam o resultado das eleições devem ser severamente punidas!;0.67148936;0;1;1
1093;Foi não! Se foi, pq não mostram os códigos fonte das urnas não auditAveis?! Vamos ser honestos nA, dizer que foi eleito se as eleições fossem limpas. não seja cegada;0.21752387;0;1;0
1094;IVAN ARAAJO = O EDUARDO BOLSONARO ESTEVE COM O EMIR DO QATAR, APRESENTANDO A ELE AS PROVAS DAS FRAUDES NAS eleições. TUDO GRAVADO EM VADEOS E AUDIOS, TRADUZIDOS EM INGLAS.;0.54238683;0;1;0
1095;Ele quer hype na esquerda a qualquer custo kkkkkk não conseguiu vencer as eleições, não conseguiu na equipe de transião  de governo, agora tA tentando nas tretas de bloqueiras kkkkkkkk;0.86052006;1;0;0
1096;Sim?. A que deixaram de ser democrAticos para se transformar em tiranias de corruptos, com eleições fraudulentas, e tomadas de decisão ao arrepio da Lei suprema em vArios países.  Portugal A apenas um exemplo menor.;0.47102526;0;1;0
1097;SA digo uma coisa, se roub as eleições para presidente, mais pra frente irão roub de senadores, deputados, governadores, prefeitos, vereadores, isso se já não foi. SA isso que esses dai fazema a;0.4028394;0;1;0
1098;Kkkkk vcs bolsominions são um caso a parte. Nem o presidente que A o chefe das FFAA esta acima da constituião  democrática. Se incorrer em crime podem sim serem presos e expulsos das FFAA. Vcs querem um Brasil sem lei e ditadura. Mas o povo brasileiro deu o recado nas eleições.;0.6893603;0;1;1
1099;Desembargador sobre ato no QG do exército: aRebeldes e ignorantesa  O desembargador Souza Prudente disse não entender motivo de o exército permitir acampamento de manifestantes contra resultado das eleições  Leia:;0.67875177;0;1;0
1100;PATRIOTAS = MEU DEUS, QUE AS FFAA TOMEM A DECIsão IMEDIATA PARA DAR UM BASTA NO STF/TSE E OS ENDEMONIADOS QUE PENSAM QUE VENCERAM AS eleições.;0.4028394;0;1;1
1101;O genocida nunca foi eleito pela maioria 'livre', dona de seu voto. Sua eleião  foi resultado de um golpe, que depois do impeachment irregular da Dilma e com o empenho fervoroso da mAdia burguesa, culminou na prisão arbitrAria de Lula q estava na frente das eleições. (+);0.70288235;0;1;1
1102;Isso quando tempo eleições transparentes e limpas não essa sujeira toda que aconteceu! Mas vamos atA as Altimas consequências, prefiro ser governada por militares do que por bandido!;0.6955639;0;1;1
1103;"Os SUPREMOS?  não, eles sA vAo quando A para INTERFERIR e agir POLITICAMENTE, o que A inconstitucional.  Quando A para prestarem conta de seus PORCOS ATOS, mandam bananas para Senado, FFAA, e quem mais quiser; tudo seguido de ""eleições não SE GANHA, SE TOMA. PERDEU, mané"".";0.7150252;0;1;1
1104;VERGONHA! TENHO VERGONHA DO TSE. VERGONHA DESSAS URNAS E VERGONHA DE COMO TRANSCORRERAM ESSAS eleições. VAI ME PRENDER POR ESSA OPINIAO?;0.8150133;1;0;0
1105;ESSAS eleições FORAM UMA VERGONHA, PORAM AM QUER EMPOSSAR LULA DE TODO O JEITO. não VAI!;0.800372;1;0;0
1106;A famAlicia esta cometendo os crimes diante da justiça inArcia e ninguém faz nada, nas eleições tivemos o TSE que enquadrou eles  e por isso vivem esperneiando contra o  de Moraes ,pois o mesmo não se rendeu ao facismo bolsonarista.;0.47102526;0;1;1
1107;Favorecimento ao crime organizado, solturas de bandidos, militAncia a favor da esquerda corruPTa, parcialidade durante As eleições, arrogAncia ao extremo, deboche com a populaAAo, e muitas outras mAs condutas dos togados, trazem esse tipo de manifestaAAo. Toda aão  tem uma reaAAo;0.71887034;0;1;1
1108;Acompanhando a audiAncia pública no senado da transparAncia nas eleições e uma novidade para 0 pessoas, o imperador do XandaquistAo e o Leva, não o jogador, deram pra trAs e fugiram do debate.;0.21268232;0;1;0
1109;VA pro Inferno, condenados não podem concorrer as eleições e muito menos ser colocado na cadeira;0.9198545;1;0;1
1110;"""A inaceitAvel um estuprador da Constituião  Federal instalado na direão  do TSE par dirigir as eleições..! Alexandre de Moraes não tem capacidade jurAdica nem moral para dirigir o pleito com lisura,pois ele deveria estar preso por se encontrar em estado de flagrante!""";0.67148936;0;1;1
1111;O Bolsonaro gastou 200 bilhAes em 3 meses tentando comprar a eleições e perdeu, agora ver vcs falando de ilegalidades A piada, o Lula comprou o TSE A idiotice;0.86179835;1;0;1
1112;são tAo INEPTOS que não perceberam que estavam enfiando na cabeAa deles que tinha problemas com as urnas desde que o energAmeno ganhou as eleições passadas;0.800372;1;0;1
1113;De que mundo vc A? Vc acha que milhAes de pessoas são trouxas? O mundo esta vendo a grande fraude que foi essas eleições.;0.8223625;1;0;1
1114;Ficam na frente dos quartéis querendo que as forças armadas tome o poder e de a Bolsonaro, onde A vcs são patriotas que conseguem aceitam o resultados das eleições? Vcs precisam pedir a recomposião  da verba da farmAcia popular para que vcs malucos tenham acesso ao Rivotril.;0.71239626;0;1;1
1115;Mas rapaz!!!  Pensa no vArus consciente.  Some nas eleições,volta no natal no ano novo . E daqui a pouco some no carnaval. Esse vArus A foda mesmo .;0.8616307;1;0;1
1116;Senador Girão reclamando que o a não participou de NENHUMA sessão que tratou das eleições - foram mais de 6 oportunidades que a referida instituião  DESPREZOU o Parlamento. DeplorAvel!!! E podem ir para EUA, Portugal, outros estados, etc. Um escArnio!;0.68212044;0;1;0
1117;Olha lA na TV Senado o que o seu bandido de estimaão  faz a anos nas eleições. SA ganhou fazendo coisas peculiares do carActer que tem. As atitudes seria a sua semelhanAa?;0.71887034;0;1;1
1118;Claro .pra pagar as cagadas  do bozo ,quiz  comprar as eleições ,gastou  o mundo   e perdeu   as eleições  kkkkk   o mito kkkk;0.86405975;1;0;1
1119;NAs brasileiros sabemos que as eleições não foram justas, Barroso e ZA Dirceu deixou isso muito claro, não acredito que o presidente possa aceitar isso e nos entregar aos bandidos. Bolsonaro não pode sujar sua biografia, o que diria para meu filho e netos no futuro?;0.41168553;0;1;0
1120;Outro dado importante: Sabe onde Bolsonaro ganhou as eleições? Em territArios controlados pela milAcia. Pesquise ! Quem gosta de bandido ?;0.54238683;0;1;0
1121;Porra o Bolsonaro gastou 200 bilhAes em 3 meses  tentando comprar as eleições e vcs aplaudiam que vergonha eu teria vergonha de postar uma merda desta;0.9820972;1;0;1
1122;Que besteira? Que as eleições foram limpas?;0.8674699;1;0;0
1123;O cara A o maior lAder corrupto, demagogo  da histAria brasileira. Ganha  as eleições com migalhas e rouba a todos. Lula vergonha nacional e internacional;0.86052006;1;0;1
1124;E mais uma: MILICO GOLPISTA não DA PITACO EM eleições!!;0.712384;0;1;1
1125;você sabia? Dois jogadores da seleão  adotaram animais durante crises no Brasil.  Richarlison aadotoua uma onAa durante as queimadas no pantanal, custeando todos seus cuidados mAdicos e reinserão  na natureza.  Neymar aadotoua um jumento, que perdeu as eleições em outubro.;0.800372;1;0;1
1126;Deixa o cara ver o Jogo, vcs velha mAdia, já ajudaram a roubar as eleições!;0.800372;1;0;1
1127;juro tanta sapatao desocupada inventando romance entre senadora conservadora agr uma dessas aA vAo ganhar as eleições em 2026;0.54238683;0;1;1
1128;Maldito A aquele que tentou ganhar as eleições impedindo o povo do nordeste de votar!!;0.8590954;1;0;1
1129;Vcs apedirama isso nas eleições, e ele saiu e mostrou a popularidade dele. E agora, quetem de novo ??? Ainda não estAo satisfeitos??;0.5199146;0;1;0
1130;não ao golpe do judicioário! não As eleições FRAUDULENTAS!;0.54238683;0;1;1
1131;vocês Fizeram de Tudo Pra Fraudar as eleições e Voltar ao poder, VAo Se Arrepender Amargamente! Pois agora o Povo Vai Conseguir ver a DiferenAa de 4 Anos de BOLSONARO Pras políticas de vocês, Que A Encher os Bolsos e Deixar os Pobres Cada vez Mais Pobres!;0.67082256;0;1;0
1132;Andios protestando no senado federal no Brasil contra a suprema corte, houve fraude nas eleições no Brasil, a suprema corte soltou e ajudou a eleger o lula, o maior corrupto do Brasil;0.749269;0;1;1
1133;Quem esta dizendo que o judicioário não cumpre as leis? LITERALMENTE  APENAS  BOLSONARISTAS que se sentem prejudicados porque PERDERAM as eleições. Quem tA na rua fazendo arruaAa e quem sabe que perdeu e quer ganhar A forAa são os únicos criminosos no momento.;0.70083404;0;1;0
1134;Claro que não! não houveram eleições democráticas! O pleito eleitoral foi transformado em um picadeiro de Circo pelo judicioário!;0.54238683;0;1;1
1135;As eleições fraudulentas sendo mostrada no mundo pela;0.5540905;0;1;1
1136;Golpe sim, o STF tirou o ladrão da cadeia, e autorizou a candidatura do mesmo, roubou as eleições, nas urnas. E agora pune quem questiona essa fraude. E vcs são cúmplices de bandidos.;0.800372;1;0;1
1137;A semelhante ao petismo nas eleições.;0.1877147;0;1;0
1138;A FALA DA BARBARA TE ATUALIZEI HOJE , AGORA  , NA AUDIANCIA pública SOBRE AS eleições FOI UM CHUTE NO SACO NA DITADURA DO STF !  PARABANS  BARBARA  MAIS DOS QUE OS políticoS EM QUEM EU já VOTEI  , você ME REPRESENTOU !!!  COMO você DISSE não SEREMOS COMO CUBA QUE ESPERA LIBERDADE;0.6152542;0;1;1
1139;eleições roubadas! A o que seu Adolo sabe fazer! E não A sA isso: ele A mestre em iludir pessoas que não sabem pensar de maneira crAtica e se deixam levar pelas paixAes.;0.63032556;0;1;1
1140;Maldito A aquele que descondenou o ladrão e fraudou as eleições para presidente;0.8674699;1;0;1
1141;Passou as eleições, já dA pra soltar a mAo de quem votou 13, mas A escroto. E o que depressão tem a ver  com o assAdio moral de que ela esta sendo acusada pela ex-funcionAria?  não A campeonato de sofrimento.;0.7420687;0;1;1
1142;Foi bom essas eleições q deu pra vc o tanto de embecis tem no Brasil q perderam kkkk Perdeu mané;0.8223625;1;0;1
1143;O filhinho de Bolsonaro curtindo a Copa numa boa (provavelmente com dinheiro público)e os trouxas acampados, num perrengue sA, protestando contra o resultado das eleições kkkkkkk;0.800372;1;0;1
1144;Porque vc acha que o SISTEMA, veio com essa fAria toda pra cima dele nessas eleições nobre plebeu? Analisa um pouquinho: Caciques do MDB e PSDB se aliaram ao 'L' contra Bolsonaro. Os mesmos caras que estiveram envolvidos em toda aquela sujeirada petista. MENSALAO, PETROLAO, etc;0.6152542;0;1;0
1145;O culpado do que esta acontecendo A esse tr Gente, demitam esse miserável nas próximas eleições. vocês nos devem essa!!;0.81612664;1;0;0
1146;não A audiAAo, eleições não A The Voice Brazil! Se se referiu As auditorias, as mesmas são autorizadas desde Outubro de 2021, um ano antes do perAodo Eleitoral, a partir de qdo o código fonte A disponibilizado para auditoria e verificaAAo. Melhor estudar antes de falar abobrinha.;0.54238683;0;1;0
1147;Este A o Presidente que perdeu as eleições, para um corrupto ?;0.78985506;0;1;1
1148;Ei mané essas eleião  não foram limpa e nem transparente, e em primeiro lugar o la-drAo do Lula nem era pra estar , concorrendo as eleições, esse foi o primeiro golpe, que deu no povo quem tem costume de dar golpe A o PT e vocês nojento que apoia.;0.7493386;0;1;1
1149;não A DE TODOSa somente de uma minoria trapaceira e desinformada!!! Evidente que TOMAR o poder não A GANHAR as eleições!!! Que tipo de gente fica feliz em ganhar roubando???;0.717116;0;1;0
1150;A gente viu quem tentou fraudar As eleições, comprando votos, barrando o povo de votar nas estradas. Mas n adianta, vcs perderam! PER DE RAM!!  E vem falar de ditadura pedindo intervenão, atA extraterrestre!!! RidAculo. PorAm preocupado com a saúde mental de quem acredita.;0.71887034;0;1;0
1151;Decidir ficar do lado do povo que pede transparAncia nas eleições e obediência A CF. Mostrar que são necessários para o país e justificar seus gordos vencimentos!;0.800372;1;0;0
1152;não ao golpe do judicioário! não As eleições fraudulentas!   reajam imediatamente!;0.54238683;0;1;1
1153;Sr   Caiado   não  vamos nos  esquecer  da  sua  trairagem  nas  próximas  eleições ....;0.54238683;0;1;1
1154;CadA as provas que as eleições foram forjadas? Bando de gado acAfalo.  VAo  arrumar o que fazer e para de encher o saco!;0.8223625;1;0;1
1155;A? SA olhar você envolvendo um bait com eleições, cholona.;0.4028394;0;1;0
1156;JosA MAcio e o efeito Lampedusa, para tudo ficar como antes nas FAs   Um oportunista para lidar com militares oportunistas e mamateiros?;0.7475857;0;1;1
1157;A maior quadrilha do Brasil tomou as eleições com a ajuda dos cachorros grandes que comandam essa nação...  Agora vai voltar a jorrar dinheiro pra cumpanherada...;0.74910104;0;1;1
1158;CONFACIO E ACIR não GANHAM MAIS eleições EM RO... SA SE FOR PARA VEREADOR E OLHE LA!!!;0.30356193;0;1;0
1159;Golpe o STF deu quando liberou o ladrão de 9 dedos para concorrer e ainda fraudou as eleiçõesa essa quadrilha não sobe a rampaa;0.7124183;0;1;1
1160;"(   ..   )   ESSA GENTE SINISTRA, ROUBOU (mensalAo, Bancoop, EletrolAo, PetrolAo, fundos d pensão, aposentadorias d idosos, MerendAo, Alston/metrozAo, BNDESzAo, CovidAo, RadiolAo, etc., etc.) MATOU; E QUER VOLTAR, já ROUBANDO AS eleições? não; A vamos permitir A, olhaA...";0.67148936;0;1;1
1161;Agora em BrasAlia mais uma do Governo Bolsonaro,que  bloqueou mais  1,6 bilhAo do orçamento da saúde. será que vai sobrar algo ? Imaginem se esse monstro tivesse ganho as eleições . AgradeAo muito aos 60 milhAes de Brasileiros que não permitiram isso e a Deus .;0.5876762;0;1;0
1162;Reajam senadores! não  ao golpe do judicioário! não As eleições fraudulentas! não A posse do ladrão! Reajam  ! Reajam   Rajam FFAA ! CORAGEM E ORGULHO DE SER BRASILEIRO!;0.7124183;0;1;1
1163;A fraude nas eleições não aconteceram somente na contagem mas durante todo o processo eleitoral. Quem fala o contrArio A negacionista.;0.35912192;0;1;0
1164;AMEIANOITE Abvio, volta pra ficar nas eleições e eu vou pq A meu xodozinho;0.57935095;0;1;0
1165;Todos sabemos quem violou primeiro e reiteradamente os tratados d Minsk e não foram os Ucranianos. Tiveram d responder ou deixavam de existir como nação. também sabemos quem influenciou eleições, politicos fantoches etc. Mas alguns esquecem-se d ouvir a vontade dos Ucranianos.;0.45489177;0;1;0
1166;A medicina faz milagres Faz Mortos voltarem a votar nas eleições e FAZ O ladrão DE  9 DEDOS TER 10 ISSO MESMO 10 DEDOS!;0.800372;1;0;1
1167;A Globo e outras comunistas igual a ela tem que serem extinta. AlAm de serem cumprisses desse golpe criminoso nas eleições impetrado pelo PT e os ministros, tentam encobrir o que esta acontecendo no Brasil para o mundo. Isso A um crime de  lesa-pátria.;0.7251182;0;1;1
1168;Reatinha lindinha, musa do Latino kkkkkk... sabe quem mandou bem tb? O Lula que GANHOU as eleições,  chora mais gado! Rsrsrs;0.8478466;1;0;1
1169;Quero saber qual a dificuldade do exército fazer com os bandidos que frauda ram as eleições e violam a constituião  dia após dia, da mesma forma que a pf faz com inocentes a mando desses mesmos bandidos.   A pra ficar indignado. Fico mais puto com eles q com os bandidos da nação.;0.71887034;0;1;1
1170;As eleições mais animadas do mundo kkkkkk, o liaum combalido da abdias sofre vumn, não tem processo eleitoral que ocorra em normalidade, sA falta a turma do outro lado fazer cagada tbm, num duvido A nada kkkkkkk;0.800372;1;0;1
1171;A guerra foi declarada qdo soltaram o criminoso e deram o golpe na democracia nestas Altimas eleições. Vcs apoiadores de bandido não terao 1 minuto de paz. Vamos pra guerra mesmo.;0.73128194;0;1;1
1172;Por que não antes das eleições?  Esse Marcel tem interesses, nunca foi pelo povo, muito menos pelo Bolsonaro.  SA agora, deveria estar fazendo algo para anular a eleiAAo. Nada menos que isso A vAlido.;0.21674243;0;1;0
1173;Ajude-nos a terminar com esta ditadura de toga, um bandido que deu um golpe nas nossas eleições não pode passar ileso.;0.67148936;0;1;1
1174;Reajam ao golpe do judicioário Agora! não As eleições fraudulentas! não A posse do ladrão! Reajam senadores!;0.6971021;0;1;1
1175;aiaiaiaiaiai   Fernando Cerimedo falando agora.   QUEREMOS eleições LIMPAS;0.3208611;0;1;0
1176;Fome? não vi lutando nesse governo enquanto milhares passavam fome. vocês estAo lutando apenas porque são bando de mimizentos que não respeitam a democracia. Tem eleições de 4 em 4 anos para trocar o governo, mas os bebezAes sA querem o presidente deles.;0.7480174;0;1;0
1177;Uma tremenda falta de vergonha. eleições fraudulentas não passarAo!!!!!!!!!!!!!!!!!!!!!!;0.7488724;0;1;1
1178;Ala os fascistas atacando o Leon e a Nilce de novo, o bandido de estimaão  de vocês já perdeu as eleições, vai tomar chuva de frente pro quartel, vai.;0.8223625;1;0;1
1179;Na verdade Danielle As eleições foram eoubadas por um corrupto e fraudulento. NAs aceitarAamos perder se tivAssemos perdidos para alguAm decente, não para um ladrão condenado e sua quadrilha. Poderia ser qualquer candidato desde que fosse um candidato honesto, não o Luiz.;0.7106108;0;1;1
1180;você ainda existe? Mais um dos derrotados, um dos maiores puxa sacos do bolsolixo, e tomou pau igual ao patrAo nas eleições!;0.8633819;1;0;1
1181;Um dos maiores Corruptos do Mundo,1 e único a fraudar as eleições pra ganhar 3 vezes seguidas viu Danones;0.800372;1;0;0
1182;VAI DIPLOMAR não, A ESSAS ALTURAS TODOS OS ENVOLVIDOS VAO ESTAR PRESOS.  não PODEMOS PERMITIR QUE AS eleições SEJAM FRAUDADAS.;0.34042552;0;1;0
1183;essa vai para a sua conta... se ficasse menos preocupado em defender bandido nas eleições e trabalhasse em prol da cidade, esta vida poderia ter sido salva.;0.47102526;0;1;0
1184;Profecias do Malafaia pro Bolsonaro: 'Deus' me falou que:  você vai ser reeleito: Perdeu as eleições. você terA um casamento abenãoado: Tomou chifre. você será muito feliz: Vai ser preso.  MALAFAIA NA CADEIA ...;0.54238683;0;1;1
1185;A COMISsão DE TRANSPARANCIA, FISCALIZéAO E CONTROLE, SENDO TRANSMITIDA, DESDE CEDO, PELA TV SENADO, esta EXPONDO TODA A FARSA E CRIME OCORRIDAS NAS eleições. QUAIS CRIMINOSOS serão PRESOS?;0.6867185;0;1;0
1186;Meu Deus, este vAdeo A antigo e foi durante as eleições. O cara era candidato e foi agredido pela oposição. Block mesmo.;0.8223625;1;0;0
1187;Sim, eu disse isso antes das eleições. E um monte de idiotas ficaram rindo. esta aA o resultado. Claudio castro A conivente e o governo sA combate 1 facão  no rj;0.86052006;1;0;1
1188;Bolsonaro, você e o militares sA tem uma coisa a fazer CALEM A BOCA E RESPEITEM O RESULTADO DAS eleições.;0.800372;1;0;0
1189;Esse vAdeo não A do Catar, A de anos atrAs. O cara foi lA assistir a copa, atA eu que sou mais bobo e se tivesse dinheiro faria o mesmo. Ele tA contando historinha, Catar A uma ditadura comandada por uma mesma família hA mais de um sAculo, não A lugar para falar sobre eleições.;0.800372;1;0;0
1190;Aceitar que foram eleições fraudadas? não mesmo! Os petralhas unidos não tAm 1/4 dos eleitos. Aceitem, o pt vence sA fraudando, pois não tAm eleitores pra tanto.;0.67148936;0;1;1
