,term-or-expression,explicit-or-implicit,pt-brazilian-portuguese,pt-contextual-label,pt-hate-label,pt-deeply-culture-rooted,en-american-english,en-contextual-label,en-hate-label,es-latin-spanish,es-contextual-label,es-hate-label,fr-african-french,fr-contextual-label,fr-hate-Label,ge-german,ge-contextual-label,ge-hate-Label,tu-turkish,tu-contextual-label,tu-hate-Label,Meaning Sources,toxicity_score
761,term,explicit,esdrúxulo,1.0,0,0.0,abnormal,1.0,0,extravagante,,0,anormal,1.0,0,unnormal,1.0,0,çatlak,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/esdr%C3%BAxulo/,0.4137591
762,term,explicit,esdrúxula,1.0,0,0.0,abnormal,1.0,0,extravagante,,0,anormal,1.0,0,unnormal,1.0,0,çatlak,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/esdr%C3%BAxulo/,0.4214014
763,term,explicit,fraude,1.0,0,0.0,fraud,1.0,0,fraude,,0,fraude,1.0,0,Betrug,1.0,0,hile,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/fraude/,0.28004074
764,term,explicit,raio que o parta,1.0,0,0.0,hell with,1.0,0,que te parta un rayo,,0,Va te faire voir !,1.0,0,zur Hölle mit dir,1.0,0,lanet olsun,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/to-hell-with-someone-something,0.67148936
765,term,explicit,surtado,1.0,0,0.0,freaked out,1.0,0,asustado,,0,paniqué,1.0,0,durchgeknallt,1.0,0,korkmuş,1.0,0,https://www.dicio.com.br/surtado/,0.16477858
766,term,explicit,surtada,1.0,0,0.0,freak out,1.0,0,asustado,,0,paniqué,1.0,0,durchgeknallt,1.0,0,korkmuş,1.0,0,https://www.collinsdictionary.com/dictionary/english/freak-out,0.33945417
767,term,explicit,maldoso,1.0,0,0.0,mean,1.0,0,malvado,,0,moyenne,1.0,0,gemein,1.0,0,ahlaksız,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/maldoso/,0.2840909
768,term,explicit,maldosa,1.0,0,0.0,mean,1.0,0,malvada,,0,moyenne,1.0,0,gemein,1.0,0,ahlaksız,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/maldoso/,0.13902791
769,term,explicit,víbora,0.0,0,0.0,viper,0.0,0,vibora,,0,vipère,0.0,0,Schlange,0.0,0,hain,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/v%C3%ADbora/,0.13459222
770,term,explicit,roliça,0.0,fatphobia,0.0,hogbody,0.0,fatphobia,rolliza,,fatphobia,corps de porc,0.0,fatphobia,0,0.0,0,tombul,0.0,fatphobia,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/roli%C3%A7o/,0.012811388
771,term,explicit,roliço,0.0,fatphobia,0.0,hogbody,0.0,fatphobia,rollizo,,fatphobia,corps de porc,0.0,fatphobia,0,0.0,0,tombul,0.0,fatphobia,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/roli%C3%A7o/,0.055042017
772,term,explicit,surtando,0.0,0,0.0,freaking out,0.0,0,enloqueciendo,,0,flipper,0.0,0,ausrasten,0.0,0,delirmek,0.0,0,https://www.dicio.com.br/surtando/,0.15427685
773,term,explicit,derrotado,0.0,0,0.0,loser,0.0,0,derrotado,,0,perdant,0.0,0,Loser,0.0,0,yenik,0.0,0,https://www.dicio.com.br/derrotado/,0.08077444
774,term,explicit,derrotada,0.0,0,0.0,loser,0.0,0,derrotada,,0,perdant,0.0,0,Loser,0.0,0,yenik,0.0,0,https://www.dicio.com.br/derrotado/,0.2833302
775,term,explicit,decadente,0.0,0,0.0,decadent,0.0,0,decadente,,0,décadent,0.0,0,0,0.0,0,ahlaksız,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/decadent,0.17195009
776,term,explicit,feminazi,1.0,sexism,0.0,feminazi,1.0,sexism,femenazis,,sexism,0,0.0,0,Femnazi,1.0,sexism,aşırı feminist,1.0,sexism,"https://en.wikipedia.org/wiki/Feminazi#:~:text=7%20External%20links-,Origin%20and%20usage,a%20strong%2Dwilled%20woman%22.",0.7173017
777,term,explicit,macumbeira,0.0,religious intolerance,1.0,voodoo,0.0,religious intolerance,brujería,,religious intolerance,sorcière / sorcière vaudou,0.0,religious intolerance,Hexe / Voodoo Tante,0.0,religious intolerance,cadı,0.0,religious intolerance,https://dictionary.cambridge.org/pt/dicionario/ingles/voodoo,0.038852096
778,term,explicit,macumbeiro,0.0,religious intolerance,1.0,voodoo,0.0,religious intolerance,brujerío,,religious intolerance,sorcière / sorcière vaudou,0.0,religious intolerance,Hexe / Voodoo Tante,0.0,religious intolerance,cadı,0.0,religious intolerance,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/macumbeiro/,0.08118724
779,term,explicit,encosto,0.0,0,0.0,evil spirit,0.0,0,presencia maligna,,0,présence maléfique,0.0,0,Böse Präsenz,0.0,0,kötü varlık,0.0,0,https://www.collinsdictionary.com/dictionary/english/evil-spirit,0.023047566
780,term,explicit,fuleiro,1.0,0,0.0,wretched,1.0,0,0,,0,misérable,1.0,0,erbärmlich,1.0,0,sefil,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/wretched,0.15755387
781,term,explicit,coiso,1.0,0,0.0,beast,1.0,0,bestia,,0,bête,1.0,0,Bestie,1.0,0,gudubet,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/coiso/,0.28004074
782,term,explicit,narcotraficante,1.0,0,0.0,drug dealer,1.0,0,narcotraficante,,0,vendeur de drogues,1.0,0,Drogendealer,1.0,0,torbacı,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/narcotraficante/,0.7122532
783,term,explicit,trabalhominions,1.0,partyism,1.0,0,1.0,partyism,trabajominions,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"In Brazil, this term is used to refer to people that vote in Bolsonario.",0.33501038
784,term,explicit,bolsotário,1.0,partyism,1.0,0,1.0,partyism,bolsotario,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonaristas- and -otário- (sucker)""",0.11487808
785,expression,explicit,se ferrar,1.0,0,0.0,fuck off,1.0,0,irse a la mierda,,0,Dégagez,1.0,0,fuck off,1.0,0,siktir git,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fuck-off,0.86052006
786,term,explicit,embuste,1.0,0,0.0,trouble,1.0,0,estafa,,0,trouble,1.0,0,Schwierigkeit,1.0,0,yolsuz,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/embuste/,0.19580342
787,term,explicit,repuginante,1.0,0,0.0,repulsive,1.0,0,repugnante,,0,répulsif,1.0,0,abstoßend,1.0,0,iğrenç,1.0,0,https://www.dicio.com.br/repugnante/,0.35898557
788,term,explicit,coxinha,0.0,0,0.0,elitist,0.0,0,0,,0,élitiste,0.0,0,0,0.0,0,elitizm savunan,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/coxinha/,0.2840909
789,term,explicit,insensato,1.0,0,0.0,unreasonable,1.0,0,insensato,,0,déraisonnable,1.0,0,unvernünftig,1.0,0,mantıksız,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/insensato/,0.33358327
790,term,explicit,insensata,1.0,0,0.0,unreasonable,1.0,0,insensata,,0,déraisonnable,1.0,0,unvernünftig,1.0,0,mantıksız,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/insensato/,0.38141367
791,term,explicit,vermelhada,0.0,partyism,1.0,commies,0.0,partyism,comunistas,,partyism,communistes / libéraux,0.0,partyism,0,0.0,0,0,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/commie?q=commies,0.055042017
792,term,explicit,rabo,0.0,0,0.0,ass,0.0,0,rabo,,0,cul,0.0,0,Arsch,0.0,0,göt,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/ass,0.2816432
793,term,explicit,bozonaro,1.0,partyism,1.0,0,1.0,partyism,bozonaro,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,the term is used to refer to Brazilian president Bolsonário,0.49248588
794,term,explicit,robô,0.0,0,0.0,robot,0.0,0,robot,,0,robot,0.0,0,Roboter ,0.0,0,robot,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/robo/,0.021501439
795,term,explicit,robozinho,0.0,0,0.0,little robot,0.0,0,robotcito,,0,petit robot,0.0,0,kleiner Roboter,0.0,0,küçük robot,0.0,0,https://pt.wikipedia.org/wiki/Little_Robots,0.34042552
796,term,explicit,ditador,0.0,0,0.0,dictator,0.0,0,dictador,,0,dictateur,0.0,0,Diktator,0.0,0,diktatör,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/ditador/,0.3919815
797,term,explicit,presunçoso,1.0,0,0.0,smug,1.0,0,presumido,,0,0,0.0,0,selbstgefällig,1.0,0,küstah,1.0,0,https://michaelis.uol.com.br/palavra/yVkpX/presun%C3%A7oso/,0.12964092
798,term,explicit,desocupado,0.0,0,0.0,useless,0.0,0,desocupado,,0,inutile,0.0,0,nutzlos,0.0,0,aylak,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/desocupado/,0.099415205
799,term,explicit,desocupada,0.0,0,0.0,useless,0.0,0,desocupada,,0,inutile,0.0,0,nutzlos,0.0,0,aylak,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/desocupado/,0.2048728
800,term,explicit,fedelho,1.0,0,0.0,prick,1.0,0,mocoso,,0,piqûre,1.0,0,0,0.0,0,velet,1.0,0,https://michaelis.uol.com.br/palavra/oaLL/fedelho/,0.34042552
801,term,explicit,cagar,0.0,0,0.0,take a dump,0.0,0,cagar,,0,faire une vidange,0.0,0,Scheißen gehen,0.0,0,sıçıp batırmak,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/have-take-a-dump?q=take+a+dump,0.78985506
802,term,explicit,delinquente,1.0,0,0.0,juvie,1.0,0,delincuente,,0,juvénile,1.0,0,0,0.0,0,çocuk suçlu,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/juvie,0.6766423
803,term,explicit,chifruda,0.0,0,0.0,cuckold / cuck,0.0,0,cornuda,,0,cocufié,0.0,0,0,0.0,0,boynuzlu,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/chifrudo/,0.27786595
804,term,explicit,chifrudo,0.0,0,0.0,cuckold / cuck,0.0,0,cornudo,,0,cocufié,0.0,0,0,0.0,0,boynuzlu,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/chifrudo/,0.15478717
805,term,explicit,assaltante,1.0,0,0.0,robber,1.0,0,asaltante,,0,voleur,1.0,0,Einbrecher,1.0,0,kapkaçcı,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/assaltante/,0.2814548
806,term,explicit,bozoloide,1.0,partyism,1.0,0,1.0,partyism,bozoloide,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonário- and -mongolóide- (mongoloid)""",0.5802064
807,term,explicit,ustra,1.0,apology  to  dictatorship,1.0,0,1.0,apology  to  dictatorship,0,,apology  to  dictatorship,0,0.0,0,0,0.0,0,0,0.0,0,https://pt.wikipedia.org/wiki/Carlos_Brilhante_Ustra,0.012811388
808,expression,explicit,saudade do regime militar,1.0,apology  to  dictatorship,0.0,dicatorship widow,1.0,apology  to  dictatorship,necesidad del régimen militar,,apology  to  dictatorship,veuve du dicacteur,1.0,apology  to  dictatorship,0,0.0,0,diktatör dulu,1.0,apology  to  dictatorship,https://dictionary.cambridge.org/pt/dicionario/ingles/dictatorship,0.055042017
809,expression,explicit,pobre de direita,1.0,partyism,0.0,poor democrat,1.0,partyism,pobre de derecha,,partyism,poubelle blanche,1.0,partyism,weißer Müll,1.0,partyism,beyaz çöp,1.0,partyism,"""people from low-social classes that vote in liberal party""",0.3597298
810,term,explicit,canhotinha,0.0,partyism,0.0,leftist,0.0,partyism,zurdo,,partyism,0,0.0,0,Linker,0.0,partyism,solcu,0.0,partyism,https://dictionary.cambridge.org/pt/spellcheck/ingles/?q=lefitst,0.28004074
811,term,explicit,baitola,1.0,homophobia,0.0,faggot,1.0,homophobia,remilgado,,homophobia,pédé,1.0,homophobia,Schwuchtel,1.0,homophobia,ibne,1.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/faggot,0.08634236
812,term,explicit,boiola,1.0,homophobia,0.0,faggot,1.0,homophobia,marica,,homophobia,pédé,1.0,homophobia,Schwuchel,1.0,homophobia,ibne,1.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/faggot,0.3755014
813,term,explicit,burra,0.0,0,0.0,dumb bitch,0.0,0,burra,,0,sale garce,0.0,0,dumme Bitch,0.0,0,aptal kaltak,0.0,0,https://context.reverso.net/traducao/ingles-portugues/dumb+bitch,0.8223625
814,term,explicit,cagona,0.0,0,0.0,coward,0.0,0,cagona,,0,lâche,0.0,0,Angsthase/ Feigling,0.0,0,korkak,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/coward,0.8668001
815,term,explicit,cagão,0.0,0,0.0,coward,0.0,0,cagón,,0,lâche,0.0,0,Angsthase/ Feigling,0.0,0,korkak,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/coward,0.75280416
816,term,explicit,cuzão,1.0,0,0.0,asshole,1.0,0,estupido,,0,trou du cul,1.0,0,Arschloch,1.0,0,dallama,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/asshole,0.71458614
817,term,explicit,cusão,1.0,0,0.0,asshole,1.0,0,estupido,,0,trou du cul,1.0,0,Arschloch,1.0,0,dallama,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/asshole,0.055042017
818,term,explicit,cuzuda,1.0,0,0.0,asshole,1.0,0,estupido,,0,trou du cul,1.0,0,Arschloch,1.0,0,dallama,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/asshole,0.7124183
819,term,explicit,cuzudo,1.0,0,0.0,asshole,1.0,0,estupido,,0,trou du cul,1.0,0,Arschloch,1.0,0,dallama,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/asshole,0.712018
820,term,explicit,égua,0.0,0,0.0,bitch,0.0,0,yegua,,0,salope,0.0,0,Schlampe,0.0,0,sürtük,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/bitch,0.0
821,term,explicit,fedida,0.0,0,0.0,stinky,0.0,0,apestosa,,0,puant,0.0,0,stinkend,0.0,0,kokuşmuş,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/fedido/,0.47102526
822,term,explicit,fedido,0.0,0,0.0,stinky,0.0,0,apestoso,,0,puant,0.0,0,stinkend,0.0,0,kokuşmuş,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/fedido/,0.69530153
823,term,explicit,fedorenta,0.0,0,0.0,stinky,0.0,0,apestosa,,0,puant,0.0,0,stinkend,0.0,0,kokmuş,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/stinky,0.67148936
824,term,explicit,fedorento,0.0,0,0.0,stinky,0.0,0,apestoso,,0,puant,0.0,0,stinkend,0.0,0,kokmuş,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/stinky,0.67148936
825,term,explicit,macaca,0.0,racism,0.0,monkey,0.0,racism,mona,,racism,singe,0.0,racism,Affe,0.0,racism,maymun,0.0,racism,https://dictionary.cambridge.org/pt/dicionario/ingles/monkey,0.055042017
826,term,explicit,macaco,0.0,racism,0.0,monkey,0.0,racism,mono,,racism,singe,0.0,racism,Affe,0.0,racism,maymun,0.0,racism,https://dictionary.cambridge.org/pt/dicionario/ingles/monkey,0.4028394
827,term,explicit,machona,1.0,sexism,0.0,butch,1.0,sexism,machona,,sexism,0,0.0,0,0,0.0,0,kaslı lezbiyen,1.0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/butch,0.0664794
828,term,explicit,mocreia,1.0,0,0.0,ugly bitch,1.0,0,perra fea,,0,sale pute,1.0,0,hässliche Schlampe,1.0,0,çirkin orospu,1.0,0,https://www.urbandictionary.com/define.php?term=Ugly%20Bitch,0.099415205
829,term,explicit,mocrea,1.0,0,0.0,ugly bitch,1.0,0,perra fea,,0,sale pute,1.0,0,hässliche Schlampe,1.0,0,çirkin orospu,1.0,0,https://www.urbandictionary.com/define.php?term=Ugly%20Bitch,0.04119023
830,term,explicit,paspalho,1.0,0,0.0,wimp,1.0,0,0,,0,mauviette,1.0,0,Schwächling,1.0,0,pısırık,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/wimp,0.15530655
831,term,explicit,paspalha,1.0,0,0.0,wimp,1.0,0,0,,0,mauviette,1.0,0,Schwächling,1.0,0,pısırık,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/wimp,0.14388773
832,term,explicit,rabuda,0.0,sexism,0.0,fat-ass,0.0,sexism,rabona,,sexism,gros cul,0.0,sexism,fettarsch,0.0,sexism,koca göt,0.0,sexism,"https://en.wiktionary.org/wiki/fat-ass#:~:text=fat%2Dass%20(plural%20fat%2D,barely%20put%20his%20feet%20together.",0.055042017
833,term,explicit,rabudo,0.0,0,0.0,fat-ass,0.0,0,rabón,,0,gros cul,0.0,0,fettarsch,0.0,0,koca göt,0.0,0,"https://en.wiktionary.org/wiki/fat-ass#:~:text=fat%2Dass%20(plural%20fat%2D,barely%20put%20his%20feet%20together.",0.08244847
834,term,explicit,sacana,0.0,0,0.0,perv,0.0,0,bastardo,,0,pervers,0.0,0,Perverser,0.0,0,şerefsiz,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/sacana/,0.6152542
835,term,explicit,testuda,0.0,sexism,0.0,gutted rabbit,0.0,sexism,0,,sexism,chatte gonflée,0.0,sexism,0,0.0,0,şişmiş amcık,0.0,sexism,https://www.urbandictionary.com/define.php?term=gutted%20rabbit,0.05142319
836,term,explicit,viado,0.0,homophobia,0.0,faggot,0.0,homophobia,marica,,homophobia,pédé,0.0,homophobia,Schwuchtel,0.0,homophobia,ibne,0.0,homophobia,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/veado/,0.7587516
837,term,explicit,viadinho,0.0,homophobia,0.0,faggot,0.0,homophobia,mariquita,,homophobia,pédé,0.0,homophobia,Schwuchtel,0.0,homophobia,ibne,0.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/faggot,0.6152542
838,term,explicit,viadão,0.0,homophobia,0.0,faggot,0.0,homophobia,maricón,,homophobia,pédé,0.0,homophobia,Schwuchtel,0.0,homophobia,ibne,0.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/faggot,0.2822722
839,expression,explicit,família biroliro,0.0,partyism,1.0,0,0.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""Brazilian expression used to refer to bolsonaro family""",0.13824067
840,expression,explicit,fim da picada,0.0,0,0.0,drop of water,0.0,0,caer más bajo,,0,dernière goutte d'eau,0.0,0,0,0.0,0,son damla su,0.0,0,https://www.collinsdictionary.com/dictionary/english/drop-of-water,0.080942504
841,term,explicit,pernicioso,0.0,0,0.0,dangerous,0.0,0,peligroso,,0,dangereux,0.0,0,gefährlich,0.0,0,kötü niyetli,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/pernicioso/,0.055042017
842,term,explicit,perniciosa,0.0,0,0.0,dangerous,0.0,0,peligrosa,,0,dangereux,0.0,0,gefährlich,0.0,0,kötü niyetli,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/pernicioso/,0.099415205
843,term,explicit,besta,0.0,0,0.0,beast,0.0,0,bestia,,0,bête,0.0,0,Biest / Ungeheuer,0.0,0,öküz,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/beast,0.28004074
844,term,explicit,evanjegue,1.0,religious intolerance,0.0,blind sheep,1.0,religious intolerance,0,,religious intolerance,moutons aveugles,1.0,religious intolerance,0,0.0,0,kör koyun,1.0,religious intolerance,https://www.urbandictionary.com/define.php?term=blind%20sheep,0.02044505
845,term,explicit,chauvinista,1.0,partyism,0.0,bootlicker,1.0,partyism,0,,partyism,lèche-bottes de l'armée,1.0,partyism,0,0.0,0,şövenist,1.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/bootlicker,0.055042017
846,term,explicit,veadão,0.0,homophobia,0.0,faggot,0.0,homophobia,venadazo,,homophobia,pédé,0.0,homophobia,Schwuchtel,0.0,homophobia,ibne,0.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/faggot,0.08135956
847,term,explicit,veadinho,0.0,homophobia,0.0,faggot,0.0,homophobia,venadito,,homophobia,pédé,0.0,homophobia,Schwuchtel,0.0,homophobia,ibne,0.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/faggot,0.24430297
848,term,explicit,veado,0.0,homophobia,0.0,faggot,0.0,homophobia,venado,,homophobia,pédé,0.0,homophobia,Schwuchtel,0.0,homophobia,ibne,0.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/faggot,0.099415205
849,term,explicit,petzadas,0.0,partyism,0.0,libtard,0.0,partyism,0,,partyism,libido,0.0,partyism,0,0.0,0,0,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/libtard,0.08184143
850,expression,explicit,filhodeputa,1.0,0,0.0,sonovabitch,1.0,0,hijo de puta,,0,0,0.0,0,0,0.0,0,orospu çocuğu,1.0,0,"https://en.wiktionary.org/wiki/sonovabitch#:~:text=Noun,of%20son%20of%20a%20bitch",0.9481038
851,expression,explicit,filho de puta,1.0,0,0.0,motherfucker,1.0,0,hijo de puta,,0,fils de pute,1.0,0,Hurensohn,1.0,0,orospu çocuğu,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/motherfucker,0.98662704
852,term,explicit,misogenia,0.0,0,0.0,misogyny,0.0,0,misoginia,,0,misogénie,0.0,0,Misogyn,0.0,0,kadın düşmanı,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/misogyny,0.042345293
853,term,explicit,ridiculamente,0.0,0,0.0,pathetically,0.0,0,ridiculamente,,0,pathétiquement,0.0,0,erbärmlich,0.0,0,aptalca,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/pathetically,0.800372
854,expression,explicit,chata do caralho,1.0,0,0.0,fucking annoying,1.0,0,jodidamente aburrida,,0,putain d'ennuyeux,1.0,0,verdammt nervig,1.0,0,lanet sıkıcı,1.0,0,https://www.urbandictionary.com/define.php?term=fucking%20annoying,0.9820972
855,expression,explicit,babava ovo,0.0,0,0.0,bootlicker,0.0,0,lambe huevo,,0,embrasser le cul de quelqu'un,0.0,0,jemanden in den Arsch kriechen,0.0,0,kıç yalayan,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/bootlicker,0.4028394
856,expression,explicit,cadeia para ele,1.0,0,0.0,lock him up,1.0,0,prisión para él,,0,le mettre sous les verrous,1.0,0,sperrt ihn weg,1.0,0,hapislik kimse,1.0,0,"""expression used to suggest should go to arrested""",0.67148936
857,expression,explicit,cadeia pra ele,1.0,0,0.0,lock him up,1.0,0,prisión para él,,0,le mettre sous les verrous,1.0,0,sperrt ihn weg,1.0,0,hapislik kimse,1.0,0,"""expression used to suggest should go to arrested""",0.6938776
858,expression,explicit,cadeia para ela,1.0,0,0.0,lock her up,1.0,0,prisión para ella,,0,le mettre sous les verrous,1.0,0,sperrt sie weg,1.0,0,hapislik kimse,1.0,0,"""expression used to suggest should go to arrested""",0.6938776
859,expression,explicit,cadeia pra ela,1.0,0,0.0,lock her up,1.0,0,prisión para ella,,0,le mettre sous les verrous,1.0,0,sperrt sie weg,1.0,0,hapislik kimse,1.0,0,"""expression used to suggest should go to arrested""",0.7124183
860,term,explicit,mizerável,1.0,0,0.0,miserable,1.0,0,miserable,,0,misérable,1.0,0,miserabel,1.0,0,acınası,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/miserable,0.41545296
861,term,explicit,bolsoburro,1.0,partyism,1.0,0,1.0,partyism,bolsoburro,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonaro- and -burro- (dumb)""",0.6362899
862,term,explicit,bolsorato,1.0,partyism,1.0,0,1.0,partyism,bolsorata,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonaro- and -rato- (rat)""",0.15772393
863,term,explicit,maldita,0.0,0,0.0,fucker,0.0,0,maldita,,0,enculé,0.0,0,Fucker,0.0,0,lanet etmek,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fucker,0.8223625
864,term,explicit,bolsolixo,1.0,partyism,1.0,0,1.0,partyism,bolsobasura,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonaro- and -lixo- (deceiver)""",0.28004074
865,term,explicit,bozoenganador,1.0,partyism,1.0,0,1.0,partyism,bozoengañador,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonaro- and -enganador- (deceiver)""",0.71265066
866,term,explicit,trairagem,1.0,0,0.0,betrayal,1.0,0,traición,,0,contrecoup,1.0,0,Gegenreaktion,1.0,0,laçkalık,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/betrayal,0.21765982
867,expression,explicit,pastor de bosta,1.0,religious intolerance,0.0,fucking preacher,1.0,religious intolerance,pastor de mierda,,religious intolerance,putain de prédicateur,1.0,religious intolerance,Scheiß Pastor,1.0,religious intolerance,boktan papaz,1.0,religious intolerance,"""it is used to refer to bad pastors""",0.800372
868,expression,explicit,boneco assassino,0.0,0,0.0,chucky,0.0,0,chucky,,0,mandrin,0.0,0,0,0.0,0,katil bebek,0.0,0,https://www.lexico.com/definition/chucky,0.7111418
869,expression,explicit,fdp,1.0,0,0.0,son of a bitch,1.0,0,hijo de puta,,0,fils de pute,1.0,0,Hurensohn,1.0,0,orospu çocuğu,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/son-of-a-bitch,0.5816778
870,expression,explicit,sfd,0.0,0,0.0,fuck you,0.0,0,vete a la mierda,,0,Va te faire foutre !,0.0,0,Fick dich,0.0,0,sikerim seni,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fuck-you-them-it?q=fuck+you,0.0024114714
871,expression,explicit,pnc,1.0,0,0.0,fucker,1.0,0,cabrón,,0,enculé,1.0,0,Fucker,1.0,0,sikici,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fucker,0.019920638
872,expression,explicit,fdps,1.0,0,0.0,son of a bitch,1.0,0,hijo de puta,,0,fils de pute,1.0,0,Hurensohn,1.0,0,orospu çocuğu,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/son-of-a-bitch,0.47102526
873,expression,explicit,fdpta,1.0,0,0.0,son of a bitch,1.0,0,hijo de puta,,0,fils de pute,1.0,0,Hurensohn,1.0,0,orospu çocuğu,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/son-of-a-bitch,0.5720562
874,expression,explicit,fdputa,1.0,0,0.0,son of a bitch,1.0,0,hijo de puta,,0,fils de pute,1.0,0,Hurensohn,1.0,0,orospu çocuğu,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/son-of-a-bitch,0.8223625
